url,favs_lognorm
https://habrahabr.ru/post/314080/,0.42725204389812954
https://habrahabr.ru/company/plesk/blog/313732/,-1.0307807154492779
https://habrahabr.ru/company/etagi/blog/314000/,0.5403433461303405
https://habrahabr.ru/company/knopka/blog/314030/,0.5004590621691474
https://geektimes.ru/company/audiomania/blog/282058/,1.087145368825527
https://habrahabr.ru/company/pechkin/blog/314066/,0.10849990695886959
https://habrahabr.ru/company/first/blog/314106/,0.5117203066329694
https://habrahabr.ru/company/vasexperts/blog/313558/,0.1543725333952494
https://habrahabr.ru/post/314108/,1.3919173939877003
https://habrahabr.ru/company/cbs/blog/313830/,0.20854494776747132
https://habrahabr.ru/company/jugru/blog/313908/,0.1110273468080892
https://habrahabr.ru/post/314110/,0.24022891595147708
https://habrahabr.ru/company/pt/blog/314112/,0.0226451687202354
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.2274603735458018
https://habrahabr.ru/post/314114/,0.6906727257638333
https://habrahabr.ru/post/314118/,1.3391570479122112
https://habrahabr.ru/post/314122/,0.48246389625830244
https://geektimes.ru/company/dadget/blog/281786/,0.11351671077022935
https://habrahabr.ru/company/kickidler/blog/314042/,-0.3789953502593004
https://habrahabr.ru/company/it-grad/blog/312042/,-0.15829592737647996
https://habrahabr.ru/company/1cloud/blog/314022/,-0.11978583024361125
https://habrahabr.ru/post/314126/,-0.49974673670774494
https://habrahabr.ru/post/313966/,0.46487783406461913
https://habrahabr.ru/company/piter/blog/314120/,0.397936967087256
https://geektimes.ru/post/282094/,0.021658055930823074
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.4432185688146326
https://habrahabr.ru/company/ru_mts/blog/314134/,0.3860760741822832
https://habrahabr.ru/post/314028/,0.6760282365996368
https://habrahabr.ru/post/314136/,-0.09277841044891608
https://habrahabr.ru/post/313904/,0.34794116081694215
https://habrahabr.ru/post/314140/,0.5606709974471649
https://habrahabr.ru/company/acronis/blog/309688/,0.039728270375945895
https://geektimes.ru/post/282096/,-0.41314685750242175
https://habrahabr.ru/post/314142/,-0.08679245767427574
https://habrahabr.ru/company/ivideon/blog/314138/,0.10102706134503567
https://geektimes.ru/post/282104/,0.3624433908363561
https://geektimes.ru/post/282102/,-0.26021175114033446
https://geektimes.ru/post/282016/,-0.0456714212105937
https://geektimes.ru/company/piter/blog/282106/,0.34996327446630904
https://habrahabr.ru/post/314150/,0.3391812055782021
https://habrahabr.ru/company/mailru/blog/313880/,1.0844383422506132
https://geektimes.ru/company/comfortway/blog/282108/,-0.1676146831033924
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.07811785732540982
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.3536091966332974
https://habrahabr.ru/company/npl/blog/314160/,0.01441047641097791
https://habrahabr.ru/company/edison/blog/314094/,-0.24906114427325318
https://geektimes.ru/post/282112/,-0.4877490965980268
https://habrahabr.ru/company/ruvds/blog/314166/,0.42398030135435727
https://geektimes.ru/company/gearbest/blog/282114/,0.06434801284602795
https://habrahabr.ru/post/314172/,0.81604055481441
https://geektimes.ru/post/282116/,0.3426172299485394
https://geektimes.ru/company/intel/blog/282026/,0.05889189318296476
https://habrahabr.ru/post/313776/,1.5194776389544937
https://habrahabr.ru/post/314174/,0.14324162667587823
https://geektimes.ru/post/282118/,1.0467431151079019
https://geektimes.ru/post/282122/,0.4298372389120346
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.35130392552881895
https://habrahabr.ru/post/314180/,0.5266523836821078
https://geektimes.ru/post/282446/,0.4013269988397148
https://habrahabr.ru/post/314184/,0.9017151330346945
https://habrahabr.ru/post/313954/,-0.3916113290681673
https://habrahabr.ru/post/314186/,0.8566002537209397
https://geektimes.ru/post/282124/,-0.4016232858416181
https://habrahabr.ru/post/314190/,-1.075624858713495
https://geektimes.ru/company/madrobots/blog/282126/,0.46328615034609144
https://habrahabr.ru/post/314188/,0.09530705209824958
https://geektimes.ru/post/282128/,0.4882103451664589
https://habrahabr.ru/post/314194/,0.4521757881142551
https://geektimes.ru/post/282132/,-1.03258059309832
https://habrahabr.ru/post/314208/,0.20466925309017864
https://habrahabr.ru/post/312352/,0.1399745236292825
https://habrahabr.ru/post/314202/,0.05724788435342593
https://habrahabr.ru/post/314210/,1.1607927815643506
https://geektimes.ru/post/282130/,0.5649717033111133
https://habrahabr.ru/company/centosadmin/blog/314212/,0.09274163797878693
https://habrahabr.ru/post/314116/,0.07545904279032263
https://geektimes.ru/post/282120/,0.36349338700781886
https://habrahabr.ru/post/313392/,1.0034358220649229
https://habrahabr.ru/company/pt/blog/314216/,-0.011680711941436842
https://habrahabr.ru/company/skbkontur/blog/314144/,0.48705607205179335
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.32994027958672034
https://geektimes.ru/post/282056/,-0.018102387413758886
https://habrahabr.ru/company/yandex/blog/314222/,0.612446580536908
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.04695825161105127
https://habrahabr.ru/post/314232/,0.593045346114531
https://habrahabr.ru/company/e-Legion/blog/314170/,0.4360413894383496
https://habrahabr.ru/company/testutor/blog/314234/,0.35490552281795607
https://habrahabr.ru/post/314236/,0.7970059040893299
https://habrahabr.ru/company/regberry/blog/314128/,-0.2920059713263702
https://habrahabr.ru/company/polyglot/blog/314248/,-1.2263822496290222
https://geektimes.ru/post/282136/,0.0225925885633219
https://habrahabr.ru/company/eset/blog/314058/,-0.3153869086775859
https://habrahabr.ru/post/314254/,0.1940536093828055
https://geektimes.ru/post/282140/,-0.04276459497269103
https://geektimes.ru/post/282142/,0.3859469169374731
https://geektimes.ru/post/282138/,-0.590168301891533
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.11480292577770307
https://habrahabr.ru/company/edison/blog/314206/,-0.8822295550071724
https://habrahabr.ru/company/pentestit/blog/314230/,-0.342834236879183
https://habrahabr.ru/post/314258/,0.7651761897520615
https://habrahabr.ru/post/314260/,0.19908693516802667
https://geektimes.ru/post/282148/,-1.2161860530573287
https://habrahabr.ru/company/smartprogress/blog/313894/,0.11579829095542918
https://habrahabr.ru/company/aacidov/blog/314262/,-0.0941079468001185
https://geektimes.ru/company/banderolka/blog/282144/,0.3875872413267233
https://habrahabr.ru/company/eset/blog/314266/,-0.46962569777965224
https://habrahabr.ru/post/314268/,0.5358246284284652
https://geektimes.ru/post/282152/,0.6323428436532181
https://geektimes.ru/post/282146/,-0.11768856859655263
https://habrahabr.ru/company/hh/blog/313970/,0.6062018166903602
https://habrahabr.ru/company/google/blog/310514/,0.22360905751065308
https://habrahabr.ru/post/314274/,1.0215392643480996
https://geektimes.ru/post/282160/,0.6204572077593117
https://geektimes.ru/post/282162/,0.5683906819146332
https://habrahabr.ru/company/plarium/blog/314250/,0.5643061786347189
https://geektimes.ru/post/282164/,0.4756068320896538
https://habrahabr.ru/post/313710/,-0.050290888025934455
https://geektimes.ru/post/281962/,0.12317700631637984
https://habrahabr.ru/post/314228/,0.07448240813609736
https://geektimes.ru/company/makeitlab/blog/281970/,0.006614532192560779
https://habrahabr.ru/company/gvalg/blog/314286/,0.4809211261974963
https://habrahabr.ru/company/jugru/blog/314224/,0.18342192459779466
https://habrahabr.ru/company/intel/blog/314282/,-0.23931885031865566
https://habrahabr.ru/post/314290/,-0.1812951661697009
https://geektimes.ru/post/282156/,0.2586440167440174
https://geektimes.ru/company/mailru/blog/282166/,0.2435808696640533
https://habrahabr.ru/post/314302/,0.27099055331392774
https://habrahabr.ru/post/314304/,-0.5108665423660429
https://habrahabr.ru/post/314308/,-0.3566919425011724
https://habrahabr.ru/post/314314/,-0.01923058314770308
https://geektimes.ru/post/282168/,-0.4976609208499103
https://geektimes.ru/post/282170/,1.2066992285543816
https://geektimes.ru/post/282172/,0.4456114552854573
https://geektimes.ru/post/282154/,0.03585537276276106
https://habrahabr.ru/post/314204/,0.4972893566080908
https://habrahabr.ru/company/simnetworks/blog/313750/,-0.42027897410517967
https://habrahabr.ru/company/moikrug/blog/314152/,-0.16256794372607142
https://habrahabr.ru/company/kingservers/blog/314338/,0.5712860573635999
https://habrahabr.ru/post/312340/,1.1683317803481132
https://geektimes.ru/post/282174/,0.7995293605969747
https://geektimes.ru/post/282088/,0.28354638630942675
https://habrahabr.ru/post/313644/,0.9118297948860017
https://habrahabr.ru/post/314342/,-1.1914660331980613
https://habrahabr.ru/company/croc/blog/314318/,0.16936732044173505
https://geektimes.ru/post/282766/,0.11846712838291774
https://habrahabr.ru/company/yota/blog/314256/,-0.5001231634855885
