session_id,target
1,9.065682154518925e-07
2,7.687925827097156e-11
3,9.276934920261272e-13
4,2.1230629433419913e-17
5,9.001025475416237e-07
6,1.129162482300096e-07
7,0.00012225265318370596
8,1.5175922063497937e-07
9,5.309273011677125e-07
10,0.00013446796391208078
11,2.2522465313335622e-07
12,1.0560888782233567e-08
13,2.406552158962096e-07
14,0.009056367332071562
15,2.7434313471773456e-06
16,2.724056093366121e-05
17,0.003306940780578732
18,1.95145154265824e-09
19,2.2391862552910963e-06
20,7.106848872603871e-10
21,0.0027914863500144702
22,1.2827858462000525e-10
23,4.959217898692441e-07
24,1.9706111140438206e-05
25,0.014593436228504812
26,5.015321505802394e-16
27,1.779453524159786e-07
28,4.536682974142377e-14
29,0.004791164558164326
30,1.452944953969718e-06
31,0.020567722700553317
32,0.016128309253282496
33,2.09744815083397e-07
34,1.1997940026679987e-11
35,0.00202849449782358
36,1.3060715248330705e-05
37,3.59228939392063e-17
38,5.797607489176482e-11
39,5.327008616930632e-07
40,7.588033327109834e-09
41,6.0362957399927675e-06
42,0.00484919875053404
43,7.269228590762386e-10
44,4.869078598055938e-08
45,0.9299878615806269
46,5.560073466878645e-07
47,9.127377880580582e-06
48,5.4039060012628485e-08
49,9.377048007050073e-08
50,2.6458942558273327e-10
51,3.588238520901515e-16
52,1.2658226563507258e-09
53,0.0029689382288833888
54,1.0416616970946039e-05
55,1.7214564445520866e-09
56,0.0003836893145038998
57,1.0769202181567353e-12
58,2.0874068162274128e-11
59,2.9677598132074278e-08
60,3.8558160524962397e-10
61,3.847008359176959e-10
62,5.815345501507446e-07
63,4.238336040369099e-09
64,6.397716995415957e-09
65,3.4072066348167616e-08
66,1.5446073094099457e-09
67,3.5200543605906274e-08
68,3.0083613908295666e-05
69,0.006370993025299577
70,4.973919835440633e-08
71,6.47387520176828e-05
72,2.4685477602757983e-05
73,0.13056235549195067
74,1.3382325194392784e-08
75,1.2105809893015777e-06
76,1.4901189845228273e-05
77,1.1946712745767366e-05
78,0.0010401754882820807
79,1.1247017523572327e-09
80,5.5760197487081046e-08
81,5.758472280600002e-10
82,1.3678884135773523e-06
83,1.796967354770145e-15
84,0.44657280713081815
85,2.5854968491744146e-08
86,5.068724499770104e-09
87,0.0006061449978843033
88,3.711688439320335e-06
89,3.274403097386814e-05
90,0.005293979901460205
91,4.333141019456963e-08
92,2.774406501206873e-09
93,0.027540865883931637
94,1.8591782962512633e-07
95,0.010817136192439363
96,2.125547287813874e-10
97,3.7548420115429897e-06
98,1.7852949104554268e-08
99,3.863500535677798e-10
100,2.169140434485373e-06
101,4.238207972076925e-07
102,0.047623681342167344
103,2.0880467198993635e-07
104,1.4744958272271988e-07
105,7.981131257386864e-08
106,3.1742480012327137e-08
107,0.00010998745938498174
108,8.387023631397958e-08
109,1.1671483368435097e-10
110,1.950724387418831e-09
111,3.693082806634055e-07
112,8.784198580322867e-14
113,3.076749998116281e-05
114,1.440640563679675e-11
115,6.864105492667342e-10
116,2.6116914806851166e-07
117,2.5711108254398973e-06
118,2.8144597058640213e-05
119,1.4109184562818304e-05
120,1.9772710279271366e-05
121,1.3178766940935241e-08
122,1.0023245724299806e-08
123,2.3702066221033394e-08
124,3.809322236961784e-08
125,0.000771633872358209
126,5.553973923559738e-10
127,4.8592210568227583e-14
128,2.8560420068758615e-07
129,0.0003148880718619435
130,0.001311569314413976
131,3.8960057400439985e-05
132,7.290274689223132e-05
133,0.0005780351024368983
134,2.344705820810936e-11
135,1.8252215405584614e-10
136,2.0954252368602363e-08
137,1.3346997604246022e-08
138,0.00012719128261425459
139,4.062892488785936e-09
140,2.0180559834811791e-07
141,8.569452644234473e-13
142,1.3240705606366098e-07
143,9.34294354604085e-08
144,0.0001456310551573729
145,1.0648325583825779e-10
146,4.704945324456234e-05
147,9.282299847885168e-08
148,0.00031524924630695593
149,7.63907711956056e-05
150,0.010770977834143207
151,1.575744686543918e-11
152,0.013629685474925792
153,1.7520893747987793e-06
154,7.522742695233118e-07
155,1.7849759019353746e-07
156,6.45823355658611e-09
157,2.5534647140668894e-09
158,3.112126075020698e-08
159,9.033330760018302e-07
160,6.749309259323588e-09
161,0.0006279103068701036
162,1.1815654403461542e-06
163,4.0559539163757564e-06
164,9.912344121190428e-05
165,4.999070203299818e-13
166,1.9109783103662004e-09
167,0.0002035041219002524
168,7.63907711956056e-05
169,0.00010249769846439719
170,3.405442874824236e-05
171,0.00017339233244386627
172,4.0770169699680555e-06
173,4.861326314072026e-07
174,1.8094559617937364e-06
175,0.14304724513487188
176,0.0003285820538887137
177,0.002855167651131331
178,2.667157689249915e-10
179,4.8255662933968416e-08
180,5.936572872650903e-05
181,4.007973381254867e-08
182,0.00014403653249723755
183,5.7619375269347995e-09
184,5.692744575293737e-07
185,1.2322099400103546e-08
186,2.2932973056977336e-07
187,2.3660984278024064e-12
188,1.1576397092573875e-09
189,0.0006463750766614324
190,9.251702338804177e-08
191,1.413069915488373e-07
192,6.145188627691945e-08
193,0.00037576918461969445
194,3.91360840850871e-05
195,1.9404043873439814e-07
196,2.4385959680288986e-10
197,1.016753435758921e-07
198,7.512113867605737e-05
199,0.0033278563349157246
200,4.399226310039854e-08
201,1.757955861164218e-07
202,0.023205125459389086
203,8.248080419866602e-10
204,3.846569092563925e-06
205,0.00024782428594660765
206,1.7091694968562993e-18
207,6.226586175241276e-08
208,0.0001383406915956259
209,4.310328708232631e-09
210,1.4643261660697238e-05
211,3.082012964037276e-05
212,0.004870946910430181
213,8.530549677016013e-09
214,0.010401665006576999
215,0.00010504969975981124
216,0.006524314875933387
217,0.041343960814845114
218,6.90207387331881e-05
219,2.7738319562306516e-06
220,2.7927151205965113e-06
221,1.1530979211234038e-05
222,4.7763365105286244e-08
223,0.022612452912285606
224,1.8662401920380995e-05
225,0.0019229212768680898
226,0.00018294704032637034
227,0.0001022882333350372
228,1.9364273706958316e-07
229,2.0514184517863318e-08
230,8.189356541009813e-05
231,6.911929911601148e-10
232,3.573427804157405e-09
233,7.891403995740499e-10
234,0.00016334597383864963
235,1.2062562440876278e-06
236,1.4783288288625725e-05
237,9.834867990265098e-06
238,8.100504927488836e-05
239,5.327008616930632e-07
240,2.6370453583739585e-05
241,3.8332992873193195e-07
242,1.4274430633024464e-13
243,1.2623996461740505e-15
244,3.3134287646992776e-08
245,1.3512736847772975e-06
246,3.8854969241370714e-11
247,0.008526151617122193
248,5.536024655635612e-07
249,1.9045961816603635e-10
250,1.3809188572812936e-05
251,0.002628710038145908
252,9.061365515380877e-08
253,2.1602731398475084e-09
254,1.106802715023847e-05
255,7.866651198212533e-08
256,1.947016174415751e-15
257,1.7041067066511743e-07
258,0.0026644856837384325
259,0.0007371027135077895
260,7.943465461068082e-05
261,1.5667818257023961e-06
262,0.00030505322806507063
263,2.7448844437569377e-07
264,5.1440203799344495e-05
265,1.60840872152732e-07
266,1.9966548484301897e-13
267,3.709287059894055e-21
268,5.742044769611169e-07
269,5.462617220686525e-05
270,1.010173423310579e-05
271,3.5917430493604825e-10
272,8.844483729315704e-08
273,3.989575892597505e-09
274,0.0003896354623286087
275,0.002364467907856022
276,3.007805237083806e-12
277,9.398867308672548e-05
278,0.0013779524164444846
279,2.9561488884189554e-10
280,3.9157100792614995e-05
281,1.9345397750368216e-07
282,0.00018927557400553593
283,3.130242334486562e-05
284,1.2019882525438234e-06
285,9.566239764317561e-10
286,4.2404255365621264e-16
287,6.510919715952844e-05
288,5.495487013092623e-13
289,4.1795775037378775e-06
290,1.5725175082316624e-08
291,0.00018208347010336212
292,4.0420595046272985e-06
293,0.00012096290958642167
294,1.6031115259075625e-07
295,2.0352992691618155e-08
296,1.7007963689243773e-08
297,8.762489328966644e-08
298,9.101481436291083e-14
299,5.701778268072873e-15
300,7.869157235227466e-09
301,1.0588792583217619e-08
302,3.1810428190267935e-08
303,1.3192839093243254e-12
304,0.03264160579345816
305,0.07342551278841436
306,1.2844821515277127e-08
307,4.393229885197225e-05
308,1.7440040051928529e-06
309,4.287510118388725e-05
310,6.900216809702951e-09
311,0.000367826995545744
312,0.0020829824926204125
313,3.412182434293846e-06
314,1.6504792907737153e-08
315,2.1996901122624728e-08
316,5.9930357091992825e-09
317,0.0009939162783225842
318,1.7725696413171446e-09
319,6.734936828972911e-10
320,3.8891515506194105e-07
321,0.00011408596740067837
322,8.818541525779313e-09
323,4.8192709502281296e-08
324,0.0068656218539156445
325,0.0015632120285621301
326,0.0002589683278762934
327,1.8667475240569617e-07
328,3.3192588381737026e-05
329,6.749309259323588e-09
330,2.308554065049077e-09
331,0.0023211176373669055
332,2.7553750290866727e-05
333,0.13485432605757247
334,4.888011019192257e-10
335,1.4675844478565494e-08
336,1.2191200370691582e-05
337,0.01037750617813642
338,0.0064126186116882766
339,4.228190988581318e-07
340,0.00013567459307558855
341,7.649305375151725e-11
342,0.00011854982524751284
343,0.0001895081638145977
344,0.0014057827136567907
345,6.305621740423573e-08
346,3.872388448035277e-06
347,0.41787306081279924
348,5.149384717079073e-10
349,9.684129490602948e-16
350,0.0008796218228958159
351,3.5034422837858886e-06
352,0.007435798483835339
353,0.0015112363220734421
354,9.856157366049892e-06
355,0.0006532187978025857
356,1.098507857372007e-07
357,5.315286443325485e-08
358,9.01119796214554e-09
359,0.012609841634999449
360,2.181009541001532e-09
361,0.0003996555060783848
362,7.034203160564657e-05
363,1.9006777235223476e-07
364,0.00012442098080078605
365,5.454615102882361e-13
366,1.6452981167003704e-16
367,4.847558268368579e-13
368,0.00026428889081566955
369,0.0001388678073665728
370,1.3469241634398038e-08
371,4.909137355618922e-05
372,2.7080378364916396e-10
373,4.5327367983617386e-10
374,2.2231952377955732e-14
375,5.1772680328897375e-08
376,2.2162335599030786e-05
377,3.762390847022538e-07
378,1.6771405578195146e-12
379,1.556487112992794e-09
380,4.2414424738435426e-07
381,3.7937867061595245e-06
382,0.0008936660399327427
383,5.829456517370831e-10
384,2.8577730198722257e-08
385,0.000736642861696697
386,8.50784941843468e-07
387,2.8782235166949092e-05
388,8.562675961243229e-05
389,3.3424216914563143e-10
390,3.7908109400248543e-07
391,9.677166716684226e-09
392,4.8282146216164816e-05
393,2.0360850370978744e-07
394,5.610649994184071e-09
395,1.9811426341916395e-08
396,1.5506935259362149e-06
397,2.79852861742431e-09
398,8.544745686236256e-07
399,1.2669350546755791e-15
400,2.4402582301815702e-08
401,3.2416737071988947e-12
402,2.131576017547479e-08
403,1.450222351912114e-07
404,0.03646240184348993
405,1.0325715328291326e-07
406,0.00034057396705176136
407,3.089107047451947e-07
408,2.5450510085066953e-08
409,0.0004599262049707075
410,1.682324237284351e-10
411,9.977608295953025e-11
412,5.280216481002195e-08
413,4.04760366534598e-06
414,2.1848792938340967e-08
415,1.109333278797693e-14
416,3.3378270493562716e-06
417,0.0008149228176805087
418,1.2493860881898016e-10
419,1.592141215771697e-10
420,4.7544642088124855e-07
421,0.0001135900372733842
422,4.909137355618922e-05
423,2.491403730624262e-08
424,3.329827497451161e-08
425,4.164252308712016e-16
426,0.9961797399841237
427,1.1916681975959223e-06
428,9.041829918316586e-18
429,5.1913807230694936e-05
430,6.749309259323588e-09
431,9.815423582769783e-10
432,6.086664404059346e-05
433,1.705130238081041e-09
434,1.0495045385447483e-05
435,1.4665789633057798e-08
436,3.7511192527625147e-06
437,8.95419965402084e-07
438,1.223685164593307e-05
439,1.147241255736269e-07
440,1.8448492738665493e-14
441,3.120624436876791e-07
442,4.248659393626868e-08
443,1.2078512888134142e-09
444,3.939936084762718e-08
445,3.2610843750243957e-05
446,0.00015416863804257783
447,1.0665733168787927e-10
448,0.0011817893070497224
449,8.149516879374604e-06
450,5.299572419304283e-09
451,2.4586890447360012e-06
452,8.094266919175173e-05
453,1.3294812415562336e-05
454,6.644445501941498e-12
455,2.749203285619875e-08
456,2.143804476246543e-08
457,5.35546013613135e-08
458,9.953112711865961e-06
459,5.794413483080487e-07
460,0.009104512418487573
461,4.2414424738435426e-07
462,3.3395899032603055e-13
463,7.901570644287037e-15
464,2.1673688946454703e-08
465,8.189804988323931e-05
466,1.1461375219756633e-07
467,9.078255182127056e-08
468,5.60537273006329e-08
469,4.106255543951566e-06
470,4.226525651080033e-06
471,0.00040657399362413325
472,4.086643170216183e-10
473,4.6481090474079994e-05
474,8.447811077677645e-14
475,0.029463997366206432
476,5.129086882874432e-14
477,8.462259561094975e-07
478,1.6950615513847758e-06
479,0.2177173973003747
480,1.4489168933780682e-08
481,0.00026735630815439686
482,3.329747772877449e-05
483,0.0007469740895973889
484,1.6196892765830697e-06
485,0.0005878166827543527
486,1.02684848942586e-06
487,3.0422933570612445e-07
488,4.067235756963301e-09
489,4.791386830290908e-05
490,2.2578488975180736e-09
491,0.00013659189035284598
492,0.00019022906436285878
493,5.633122942888118e-06
494,6.821554653929422e-09
495,1.107443790888321e-07
496,0.003438807779712438
497,4.5307705652082995e-06
498,8.25749436864464e-05
499,5.419777535790288e-23
500,0.0008818502443439097
501,7.698799063588994e-05
502,0.004116320376814781
503,0.000841765747048197
504,4.888070191790531e-06
505,2.0001611177366723e-07
506,2.028097255513241e-09
507,1.4222236144804146e-05
508,2.786041973231586e-05
509,1.9678003037631394e-08
510,7.788136731654728e-07
511,1.1999007220686178e-14
512,2.0159575776359046e-08
513,2.3440726031300592e-07
514,5.286559661839678e-05
515,7.819082968975814e-06
516,0.00018575861098037798
517,6.892527585889757e-07
518,3.931827864085998e-09
519,4.38279885996482e-05
520,3.820213089414456e-08
521,0.01499159149535173
522,0.20628043618760256
523,3.3574429247566202e-12
524,0.00023329864210629907
525,2.5546771945339616e-05
526,4.931655429726656e-08
527,3.552640313725245e-06
528,0.0004110067247252888
529,2.8927638440567103e-06
530,7.209510501964781e-10
531,1.8191334701443718e-09
532,4.8049674064470025e-06
533,2.2283337062830397e-11
534,0.12699789926433808
535,6.365698457741748e-15
536,2.4291486403401638e-05
537,1.1523399664773018e-05
538,0.0001787184916252772
539,1.173268804416865e-05
540,1.5795289488798958e-11
541,3.87383475842296e-07
542,1.593033587431674e-05
543,4.427794786805974e-05
544,0.020023436341301205
545,9.081476855818336e-08
546,8.434845495791014e-08
547,4.923052780855098e-05
548,2.6831469903788105e-09
549,0.00015540034664689997
550,2.63914884532956e-06
551,0.016985385229206274
552,0.001987270545923493
553,3.586140078095063e-12
554,1.5157082075352024e-09
555,1.800810803936501e-11
556,0.0017758145808250796
557,2.7107091872799634e-07
558,4.176635472262042e-07
559,3.584490907362347e-08
560,3.261870457637948e-05
561,5.380836748793788e-08
562,6.35553812065463e-05
563,9.520423306007848e-08
564,3.1129121995786465e-06
565,0.0001872708698194121
566,1.2897322232201242e-07
567,3.239373057831351e-09
568,2.750599720718446e-07
569,7.622244600384017e-05
570,4.418999420323198e-06
571,5.589529398167324e-07
572,0.16952577470508767
573,6.567939821528629e-10
574,1.3730222182671677e-08
575,3.3092477331429055e-11
576,3.2015867103536695e-05
577,1.2081693625231325e-05
578,5.876684262128309e-10
579,1.99715052167147e-07
580,2.392230580509869e-05
581,0.0032053992111632343
582,3.2437667134781484e-10
583,1.9939546164293747e-07
584,0.058406807839026124
585,1.16135211320395e-06
586,1.2701224762934134e-05
587,6.634266754053774e-06
588,2.275649327996453e-05
589,0.016427926016776912
590,1.2087974778881278e-09
591,1.1023508720067586e-06
592,1.0648325583825779e-10
593,6.782665761077432e-18
594,2.2147022736977735e-11
595,5.539693641586202e-06
596,6.0259743693393266e-05
597,2.7419481323569346e-05
598,1.7083819063706458e-07
599,9.264700000453964e-11
600,2.111989528267957e-05
601,0.00015946355336735345
602,0.0008657807913795219
603,1.1553140389074109e-07
604,2.6970402725240433e-06
605,0.0012595055431516974
606,0.0005104108608480352
607,0.00010561328106813852
608,5.43251303139972e-06
609,1.5972499999035063e-06
610,5.928892700674031e-14
611,4.6308073116089787e-07
612,0.04474654363949663
613,1.1576397092573875e-09
614,7.80889278845771e-08
615,7.559290586857979e-06
616,4.599527062450384e-08
617,3.1561584147061935e-06
618,3.514111998487775e-11
619,9.014989849041861e-09
620,0.004545213334344479
621,1.5337417710985648e-07
622,0.10046890139520034
623,1.3570696275692009e-05
624,9.01119796214554e-09
625,0.027170326101727097
626,1.5223177700879874e-05
627,3.729146177365146e-09
628,8.32210615329249e-18
629,2.3907374050821838e-08
630,1.1576397092573875e-09
631,4.95613423995567e-08
632,4.6176313509994664e-05
633,0.0018995522159547102
634,2.7767724546933335e-05
635,9.582594383499382e-10
636,5.419691842282178e-07
637,1.3636669010442155e-08
638,0.00010250618629669638
639,3.2447145386588526e-08
640,3.0095198922166364e-13
641,5.090073004629693e-05
642,2.7911131649027137e-06
643,0.009292658605068524
644,9.418886632285357e-07
645,0.0354152618230002
646,8.444228419335496e-07
647,4.3817878210097566e-08
648,2.2575598800565957e-06
649,8.474094564887813e-06
650,5.911024842290347e-07
651,0.00027118593227939
652,0.16123895530738244
653,6.291562704298249e-07
654,4.92921970558614e-07
655,0.0013558797110152481
656,0.008754052048111773
657,6.34322556718185e-14
658,3.176746191741527e-09
659,4.880983848824503e-08
660,8.74324324378042e-06
661,1.4612505512356544e-08
662,1.77510310890095e-08
663,6.23298005980505e-11
664,1.4868969114081363e-05
665,2.530219823953713e-07
666,5.037142534403025e-05
667,9.121375447513633e-05
668,0.018203466881876136
669,1.5393809895425082e-08
670,4.252321282996278e-09
671,0.0003830944317905945
672,0.06041389578858488
673,0.07672948467456521
674,3.2572082599209494e-05
675,0.0009146602804733579
676,0.0008481611366444619
677,1.1191205376091614e-06
678,0.006183397579557259
679,1.5338611886097829e-07
680,0.0008746123168817281
681,1.0591210431944209e-07
682,2.863604171098961e-09
683,9.23512878227964e-07
684,0.0031447089916166555
685,1.0023245724299806e-08
686,1.880704774586361e-05
687,1.452944953969718e-06
688,0.011725222858473718
689,0.02592445105880273
690,3.9680320658919074e-05
691,2.8521890821983232e-08
692,5.692744575293737e-07
693,6.11198120348525e-05
694,1.0865058395580736e-05
695,3.3865446142954104e-08
696,1.4801862911513787e-08
697,0.00010661172298128351
698,4.6477241479019766e-05
699,3.7695584516098134e-07
700,2.4720290556620287e-07
701,3.483074910561384e-08
702,3.5042756844849276e-06
703,8.437870254597613e-06
704,0.006532280340756261
705,3.9657284524114865e-07
706,5.460751016557779e-09
707,7.849689809903268e-08
708,2.3523277287257418e-06
709,0.9067501719736778
710,4.59200109708404e-07
711,1.2254647030163158e-07
712,2.423707175884335e-06
713,2.3085553121078012e-10
714,0.0001376058354967374
715,1.5484707339050507e-09
716,1.635257587733774e-06
717,0.00011654388631602322
718,8.665665472685645e-06
719,9.323345226855701e-08
720,9.569510078596435e-10
721,6.670117218437112e-10
722,1.3876466213560294e-07
723,1.8749659984611947e-05
724,3.79402548780592e-05
725,2.2187059242955954e-09
726,8.626893359663393e-07
727,0.0023297225361663086
728,0.006721786711309516
729,0.00015061936164968804
730,0.0012307352255421678
731,5.211661726933146e-08
732,1.3624645384319323e-07
733,5.213052626306934e-15
734,1.0233580138164206e-09
735,0.049572554375748264
736,1.345112400611955e-17
737,8.991206962688585e-09
738,7.793893753125218e-07
739,1.6145102385314463e-08
740,1.4520718160322233e-06
741,7.292763275104814e-08
742,0.000515990805262315
743,0.0010876664813135213
744,3.307770348973155e-07
745,2.180417500744498e-05
746,0.00027634370249095367
747,3.8692646451583864e-08
748,2.543060072397158e-10
749,0.0006947094367123041
750,1.3714873679598596e-06
751,4.592032499274397e-12
752,1.9469127970635407e-11
753,5.72055940026403e-10
754,7.614537965040147e-08
755,1.4935644733822501e-10
756,3.691058775702502e-06
757,0.0010852495620432743
758,1.3380852762320837e-06
759,7.309312120877973e-09
760,3.4036656720131565e-07
761,5.58097660537398e-05
762,4.646683749612882e-07
763,0.000605743896158463
764,0.0002385933254675167
765,0.025119919600169075
766,1.2269504757848618e-09
767,2.5594384180154868e-05
768,2.6923933718677616e-08
769,5.429686304882447e-08
770,0.0450331723658473
771,3.54628697024371e-05
772,7.948589791306074e-09
773,1.3876466213560294e-07
774,4.26153149459294e-05
775,4.1431910858458616e-08
776,0.00032287639417924674
777,0.046972653136093924
778,1.9567368080874853e-09
779,6.231822079196339e-14
780,2.351449930377196e-07
781,0.01037023347769908
782,0.06446859809783624
783,0.0003507785506287553
784,1.8376437246836623e-06
785,5.8073897931654596e-09
786,0.0005857004135320485
787,1.0478582159031854e-09
788,1.1055301538620317e-08
789,3.328732929344689e-05
790,6.369849337329842e-07
791,2.0619477622578688e-05
792,9.364572104269976e-08
793,2.594451291237602e-06
794,0.0038379508525185767
795,4.502336675363894e-06
796,1.2726867077073562e-11
797,4.036675751529099e-06
798,2.549456767316777e-09
799,8.590830847532469e-14
800,6.007465526827954e-05
801,4.999064673094941e-06
802,0.0004569598827456219
803,7.81282641587477e-09
804,7.36174334151946e-05
805,1.2045429905027521e-06
806,9.375827348784116e-21
807,1.272839902867785e-08
808,2.01848609799386e-11
809,0.23304254202968236
810,1.0835248203248284e-06
811,1.1852698636749399e-11
812,0.00012044439158472972
813,2.9534834651250517e-10
814,0.00021289626130475896
815,0.007018432514327502
816,8.32445258784702e-06
817,0.00033598901329192726
818,2.2515953017563076e-06
819,4.43321613578662e-07
820,0.021312206743588902
821,0.00013093608314977275
822,0.00019157602849921118
823,0.02844618323839896
824,2.609249489729388e-08
825,7.63907711956056e-05
826,3.317283248987031e-08
827,0.00046600596672791047
828,0.00018823222899685122
829,4.615755675880719e-05
830,1.0115189169867549e-07
831,0.02559008983829851
832,1.3153202153960843e-06
833,7.753627953537225e-09
834,3.6636065774636095e-09
835,9.144325642308809e-06
836,2.4770070915297128e-08
837,1.8812674023082764e-06
838,5.8195602751602e-13
839,2.131703772253718e-05
840,7.62369836227427e-11
841,2.7316827393187667e-09
842,7.0130329207181726e-06
843,0.004852858908433376
844,0.00013940600117690077
845,5.548077379036623e-07
846,1.0588792583217619e-08
847,5.154524121617304e-09
848,1.7238480202781573e-10
849,2.2388306186077034e-07
850,8.311792801453036e-09
851,2.9832613403706456e-10
852,2.552715260876946e-09
853,0.00017536935858808125
854,4.266312630037126e-09
855,2.1192314623154593e-11
856,1.0808467370041485e-09
857,1.0023245724299806e-08
858,1.2327629840456686e-05
859,0.0005262012994735513
860,3.2262032766766323e-08
861,0.00012421698917042753
862,5.164901091618347e-07
863,8.778279912490607e-07
864,2.3378400698767233e-07
